LeMond, Revolution,FW 50,HW 02,26-Jul,17:19:59,Alt 30,Temp 25,Hum 43,Tire 2105,CF 150
0:26:15,38.3,13.7,297,161,103,397,0,,,
0:26:16,38.3,13.7,304,161,103,398,0,,,
0:26:17,38.5,13.7,307,161,104,398,0,,,
0:26:18,38.5,13.7,300,161,104,398,0,,,
0:26:19,38.5,13.7,300,162,104,399,0,,,
0:26:20,38.5,13.7,300,162,103,399,0,,,
0:26:21,38.5,13.7,293,162,104,399,0,,,
0:26:22,38.3,13.8,284,162,103,400,0,,,
0:26:23,38.2,13.8,288,162,103,400,0,,,
0:26:24,38.2,13.8,288,162,103,400,0,,,
0:26:25,38.1,13.8,286,162,103,401,0,,,
0:26:26,38.1,13.8,293,162,103,401,0,,,
0:26:27,38.1,13.8,279,162,102,401,0,,,
0:26:28,37.8,13.8,268,162,102,402,0,,,
0:26:29,37.7,13.8,286,162,102,402,0,,,
0:26:30,37.8,13.8,309,162,103,402,0,,,
0:26:31,38.1,13.8,306,162,103,403,0,,,
0:26:32,38.1,13.9,286,163,102,403,0,,,
0:26:33,38,13.9,284,163,102,403,0,,,
0:26:34,38,13.9,290,163,102,404,0,,,
0:26:35,38,13.9,277,163,102,404,0,,,
0:26:36,37.7,13.9,272,163,102,404,0,,,
0:26:37,37.7,13.9,286,163,102,405,0,,,
0:26:38,37.7,13.9,286,162,102,405,0,,,
0:26:39,37.7,13.9,286,162,102,405,0,,,
0:26:40,37.7,13.9,286,162,102,406,0,,,
0:26:41,37.7,13.9,299,162,102,406,0,,,
0:26:42,38,14,304,162,102,406,0,,,
0:26:43,38,14,290,162,102,407,0,,,
0:26:44,38,14,290,162,102,407,0,,,
0:26:45,38,14,290,162,103,407,0,,,
0:26:46,38,14,290,162,103,408,0,,,
0:26:47,38,14,297,163,103,408,0,,,
0:26:48,38.1,14,293,162,102,408,0,,,
0:26:49,38,14,277,162,102,409,0,,,
0:26:50,37.8,14,274,162,102,409,0,,,
0:26:51,37.7,14,286,162,102,409,0,,,
0:26:52,37.8,14.1,295,162,102,410,0,,,
0:26:53,37.8,14.1,281,162,102,410,0,,,
0:26:54,37.7,14.1,286,163,102,410,0,,,
0:26:55,37.8,14.1,302,163,102,411,0,,,
0:26:56,37.8,14.1,302,162,102,411,0,,,
0:26:57,38,14.1,290,163,102,411,0,,,
0:26:58,37.8,14.1,288,162,102,412,0,,,
0:26:59,38,14.1,297,162,102,412,0,,,
0:27:00,38,14.1,290,162,102,412,0,,,
0:27:01,38,14.1,290,163,102,413,0,,,
0:27:02,38,14.2,297,161,103,413,0,,,
0:27:03,38.1,14.2,293,161,103,413,0,,,
0:27:04,38,14.2,284,162,103,414,0,,,
0:27:05,38,14.2,290,162,103,414,0,,,
0:27:06,38,14.2,290,162,102,414,0,,,
0:27:07,38,14.2,297,162,103,415,0,,,
0:27:08,38.1,14.2,306,162,103,415,0,,,
0:27:09,38.2,14.2,302,162,103,415,0,,,
0:27:10,38.2,14.2,288,162,103,416,0,,,
0:27:11,38.1,14.2,279,162,102,416,0,,,
0:27:12,38,14.3,284,162,102,416,0,,,
0:27:13,38,14.3,290,162,102,417,0,,,
0:27:14,38,14.3,290,162,102,417,0,,,
0:27:15,38,14.3,290,162,102,417,0,,,
0:27:16,38,14.3,290,163,102,418,0,,,
0:27:17,38,14.3,297,163,103,418,0,,,
0:27:18,38.1,14.3,293,162,103,418,0,,,
0:27:19,38,14.3,284,162,102,419,0,,,
0:27:20,38,14.3,297,162,103,419,0,,,
0:27:21,38.1,14.3,306,162,103,419,0,,,
0:27:22,38.2,14.4,302,163,103,420,0,,,
0:27:23,38.2,14.4,295,163,103,420,0,,,
0:27:24,38.2,14.4,295,162,103,420,0,,,
0:27:25,38.2,14.4,288,162,103,421,0,,,
0:27:26,38.1,14.4,279,162,102,421,0,,,
0:27:27,38,14.4,277,162,102,421,0,,,
0:27:28,37.8,14.4,281,162,102,422,0,,,
0:27:29,37.8,14.4,288,162,102,422,0,,,
0:27:30,37.8,14.4,288,162,102,422,0,,,
0:27:31,37.8,14.4,288,162,102,423,0,,,
0:27:32,37.8,14.5,295,162,102,423,0,,,
0:27:33,38,14.5,297,162,102,423,0,,,
0:27:34,38,14.5,290,162,102,424,0,,,
0:27:35,38,14.5,290,162,102,424,0,,,
0:27:36,38,14.5,284,163,102,424,0,,,
0:27:37,37.8,14.5,288,162,102,425,0,,,
0:27:38,38,14.5,297,162,102,425,0,,,
0:27:39,38,14.5,277,163,102,425,0,,,
0:27:40,37.7,14.5,265,163,101,426,0,,,
0:27:41,37.6,14.5,283,163,102,426,0,,,
0:27:42,37.7,14.6,299,162,102,426,0,,,
0:27:43,37.8,14.6,295,163,102,427,0,,,
0:27:44,37.8,14.6,295,163,102,427,0,,,
0:27:45,38,14.6,297,163,102,427,0,,,
0:27:46,38,14.6,277,163,102,428,0,,,
0:27:47,37.7,14.6,265,162,101,428,0,,,
0:27:48,37.6,14.6,277,163,101,428,0,,,
0:27:49,37.6,14.6,283,163,101,429,0,,,
0:27:50,37.6,14.6,277,162,101,429,0,,,
0:27:51,37.5,14.6,274,162,101,429,0,,,
0:27:52,37.5,14.7,281,162,101,430,0,,,
0:27:53,37.5,14.7,281,162,101,430,0,,,
0:27:54,37.5,14.7,288,162,101,430,0,,,
0:27:55,37.6,14.7,290,163,101,431,0,,,
0:27:56,37.6,14.7,283,163,101,431,0,,,
0:27:57,37.6,14.7,283,162,101,431,0,,,
0:27:58,37.6,14.7,277,162,100,432,0,,,
0:27:59,37.5,14.7,248,162,99,432,0,,,
0:28:00,37,14.7,174,162,92,432,0,,,
0:28:01,35.6,14.7,95,162,83,432,0,,,
0:28:02,33.9,14.8,64,162,77,432,0,,,
0:28:03,32.3,14.8,53,163,70,432,0,,,
0:28:04,30.8,14.8,46,162,73,432,0,,,
0:28:05,29.3,14.8,39,162,75,433,0,,,
0:28:06,27.9,14.8,44,161,81,433,0,,,
0:28:07,26.7,14.8,65,161,79,433,0,,,
0:28:08,26.1,14.8,88,161,77,433,0,,,
0:28:09,25.7,14.8,95,161,76,433,0,,,
0:28:10,25.3,14.8,101,160,76,433,0,,,
0:28:11,25.2,14.8,109,160,76,433,0,,,
0:28:12,25.1,14.8,108,159,75,433,0,,,
0:28:13,25,14.8,120,158,75,433,0,,,
0:28:14,25.2,14.8,131,158,76,434,0,,,
0:28:15,25.3,14.8,119,158,76,434,0,,,
0:28:16,25.2,14.9,109,158,76,434,0,,,
0:28:17,25.1,14.9,117,158,76,434,0,,,
0:28:18,25.2,14.9,122,158,76,434,0,,,
0:28:19,25.2,14.9,118,158,76,434,0,,,
0:28:20,25.2,14.9,113,158,76,434,0,,,
0:28:21,25.1,14.9,112,158,75,434,0,,,
0:28:22,25.1,14.9,117,158,76,435,0,,,
0:28:23,25.1,14.9,117,158,76,435,0,,,
0:28:24,25.1,14.9,121,158,76,435,0,,,
0:28:25,25.2,14.9,122,158,76,435,0,,,
0:28:26,25.2,14.9,122,158,76,435,0,,,
0:28:27,25.3,14.9,128,158,77,435,0,,,
0:28:28,25.5,14.9,125,158,77,435,0,,,
0:28:29,25.5,14.9,129,158,77,436,0,,,
0:28:30,25.7,14.9,132,158,77,436,0,,,
0:28:31,25.7,15,127,158,78,436,0,,,
0:28:32,25.8,15,133,158,78,436,0,,,
0:28:33,26,15,130,158,78,436,0,,,
0:28:34,26,15,120,158,78,436,0,,,
0:28:35,25.8,15,124,158,78,436,0,,,
0:28:36,26,15,130,158,78,437,0,,,
0:28:37,26,15,125,158,78,437,0,,,
0:28:38,26,15,130,158,79,437,0,,,
0:28:39,26.1,15,131,158,79,437,0,,,
0:28:40,26.1,15,131,158,79,437,0,,,
0:28:41,26.2,15,137,158,79,437,0,,,
0:28:42,26.3,15,138,158,80,438,0,,,
0:28:43,26.5,15,135,158,80,438,0,,,
0:28:44,26.5,15,135,158,80,438,0,,,
0:28:45,26.6,15.1,141,158,81,438,0,,,
0:28:46,26.7,15.1,142,158,81,438,0,,,
0:28:47,26.9,15.1,139,154,81,438,0,,,
0:28:48,26.9,15.1,139,154,81,439,0,,,
0:28:49,27,15.1,140,154,81,439,0,,,
0:28:50,27,15.1,140,151,82,439,0,,,
0:28:51,27.1,15.1,156,146,83,439,0,,,
0:28:52,27.5,15.1,160,142,83,439,0,,,
0:28:53,27.6,15.1,147,138,83,439,0,,,
0:28:54,27.6,15.1,147,135,83,440,0,,,
0:28:55,27.7,15.1,143,132,83,440,0,,,
0:28:56,27.6,15.1,137,130,83,440,0,,,
0:28:57,27.6,15.1,142,129,83,440,0,,,
0:28:58,27.6,15.1,142,129,83,440,0,,,
0:28:59,27.6,15.2,137,128,83,440,0,,,
0:29:00,27.5,15.2,140,128,83,441,0,,,
0:29:01,27.6,15.2,147,127,83,441,0,,,
0:29:02,27.6,15.2,152,127,84,441,0,,,
0:29:03,27.9,15.2,165,126,85,441,0,,,
0:29:04,28.1,15.2,162,125,85,441,0,,,
0:29:05,28.2,15.2,149,123,85,441,0,,,
0:29:06,28.1,15.2,137,123,84,442,0,,,
0:29:07,28,15.2,136,122,84,442,0,,,
0:29:08,27.9,15.2,134,122,84,442,0,,,
0:29:09,27.7,15.2,133,122,83,442,0,,,
0:29:10,27.6,15.2,142,122,84,442,0,,,
0:29:11,27.7,15.2,148,123,84,442,0,,,
0:29:12,27.7,15.2,138,122,83,443,0,,,
0:29:13,27.6,15.2,137,122,83,443,0,,,
0:29:14,27.6,15.3,142,122,83,443,0,,,
0:29:15,27.6,15.3,142,121,83,443,0,,,
0:29:16,27.6,15.3,137,121,83,443,0,,,
0:29:17,27.5,15.3,131,120,83,443,0,,,
0:29:18,27.4,15.3,134,120,82,443,0,,,
0:29:19,27.4,15.3,134,119,82,444,0,,,
0:29:20,27.2,15.3,143,119,82,444,0,,,
0:29:21,27.5,15.3,155,118,83,444,0,,,
0:29:22,27.6,15.3,147,118,83,444,0,,,
0:29:23,27.6,15.3,142,118,83,444,0,,,
0:29:24,27.6,15.3,132,118,82,444,0,,,
0:29:25,27.4,15.3,134,118,83,445,0,,,
0:29:26,27.5,15.3,140,118,82,445,0,,,
0:29:27,27.4,15.3,124,118,82,445,0,,,
0:29:28,27.1,15.4,122,118,81,445,0,,,
0:29:29,27,15.4,130,118,81,445,0,,,
0:29:30,27,15.4,135,118,81,445,0,,,
0:29:31,27,15.4,135,118,81,446,0,,,
0:29:32,27,15.4,140,118,82,446,0,,,
0:29:33,27.1,15.4,141,118,82,446,0,,,
0:29:34,27.1,15.4,136,117,82,446,0,,,
0:29:35,27.1,15.4,136,117,82,446,0,,,
0:29:36,27.1,15.4,136,117,82,446,0,,,
0:29:37,27.1,15.4,136,117,81,447,0,,,
0:29:38,27.1,15.4,141,117,82,447,0,,,
0:29:39,27.2,15.4,133,120,81,447,0,,,
0:29:40,27,15.4,130,123,82,447,0,,,
0:29:41,27.1,15.4,151,124,82,447,0,,,
0:29:42,27.4,15.5,149,125,82,447,0,,,
0:29:43,27.4,15.5,139,125,83,447,0,,,
0:29:44,27.4,15.5,144,125,83,448,0,,,
0:29:45,27.5,15.5,150,125,83,448,0,,,
0:29:46,27.6,15.5,147,125,83,448,0,,,
0:29:47,27.6,15.5,142,124,83,448,0,,,
0:29:48,27.6,15.5,142,124,83,448,0,,,
0:29:49,27.6,15.5,147,123,84,448,0,,,
0:29:50,27.7,15.5,153,122,84,449,0,,,
0:29:51,27.9,15.5,155,121,84,449,0,,,
0:29:52,28,15.5,146,120,84,449,0,,,
0:29:53,27.9,15.5,139,119,84,449,0,,,
0:29:54,27.9,15.5,144,119,84,449,0,,,
0:29:55,27.9,15.5,150,118,84,450,0,,,
0:29:56,28,15.5,146,118,84,450,0,,,
0:29:57,27.9,15.6,139,118,84,450,0,,,
0:29:58,27.9,15.6,144,117,84,450,0,,,
0:29:59,27.9,15.6,144,116,84,450,0,,,
0:30:00,27.9,15.6,144,115,84,450,0,,,
0:30:01,27.9,15.6,144,113,84,451,0,,,
0:30:02,27.9,15.6,150,113,84,451,0,,,
0:30:03,28,15.6,151,112,84,451,0,,,
0:30:04,28,15.6,151,111,85,451,0,,,
0:30:05,28.1,15.6,152,110,85,451,0,,,
0:30:06,28.1,15.6,142,109,84,451,0,,,
0:30:07,28,15.6,146,109,84,452,0,,,
0:30:08,28.1,15.6,152,109,85,452,0,,,
0:30:09,28.1,15.6,147,109,85,452,0,,,
0:30:10,28.1,15.6,147,109,85,452,0,,,
0:30:11,28.1,15.7,152,109,85,452,0,,,
0:30:12,28.2,15.7,149,109,85,452,0,,,
0:30:13,28.1,15.7,147,109,85,453,0,,,
0:30:14,28.2,15.7,149,109,85,453,0,,,
0:30:15,28.1,15.7,137,110,85,453,0,,,
0:30:16,28,15.7,141,110,84,453,0,,,
0:30:17,28,15.7,146,111,84,453,0,,,
0:30:18,28,15.7,146,112,84,453,0,,,
0:30:19,28,15.7,141,112,84,454,0,,,
0:30:20,27.9,15.7,139,113,84,454,0,,,
0:30:21,27.9,15.7,144,113,84,454,0,,,
0:30:22,27.9,15.7,150,114,84,454,0,,,
0:30:23,28,15.7,151,114,84,454,0,,,
0:30:24,28,15.7,146,114,84,454,0,,,
0:30:25,28,15.8,141,114,84,455,0,,,
0:30:26,27.9,15.8,134,113,84,455,0,,,
0:30:27,27.7,15.8,138,113,84,455,0,,,
0:30:28,27.7,15.8,148,113,84,455,0,,,
0:30:29,27.9,15.8,144,113,84,455,0,,,
0:30:30,27.7,15.8,143,113,84,455,0,,,
0:30:31,27.9,15.8,149,112,84,456,0,,,
0:30:32,27.9,15.8,144,112,84,456,0,,,
0:30:33,27.9,15.8,144,112,84,456,0,,,
0:30:34,27.9,15.8,144,112,84,456,0,,,
0:30:35,27.9,15.8,150,112,84,456,0,,,
0:30:36,28,15.8,151,111,84,456,0,,,
0:30:37,28,15.8,141,111,84,457,0,,,
0:30:38,27.9,15.8,144,111,84,457,0,,,
0:30:39,28,15.9,151,111,84,457,0,,,
0:30:40,28,15.9,141,111,84,457,0,,,
0:30:41,27.9,15.9,139,111,84,457,0,,,
0:30:42,27.9,15.9,144,111,84,457,0,,,
0:30:43,27.9,15.9,139,112,84,458,0,,,
0:30:44,27.7,15.9,138,112,84,458,0,,,
0:30:45,27.7,15.9,143,112,83,458,0,,,
0:30:46,27.7,15.9,138,112,83,458,0,,,
0:30:47,27.6,15.9,137,112,83,458,0,,,
0:30:48,27.6,15.9,142,112,83,458,0,,,
0:30:49,27.6,15.9,137,112,83,459,0,,,
0:30:50,27.5,15.9,140,112,83,459,0,,,
0:30:51,27.6,15.9,147,112,83,459,0,,,
0:30:52,27.6,15.9,147,112,84,459,0,,,
0:30:53,27.7,15.9,148,112,84,459,0,,,
0:30:54,27.7,16,143,112,84,459,0,,,
0:30:55,27.7,16,143,112,84,460,0,,,
0:30:56,27.7,16,148,111,84,460,0,,,
0:30:57,27.9,16,149,111,84,460,0,,,
0:30:58,27.9,16,150,112,84,460,0,,,
0:30:59,28,16,151,112,84,460,0,,,
0:31:00,28,16,151,112,85,460,0,,,
0:31:01,28.1,16,162,113,86,461,0,,,
0:31:02,28.4,16,165,113,86,461,0,,,
0:31:03,28.5,16,157,113,86,461,0,,,
0:31:04,28.5,16,151,113,86,461,0,,,
0:31:05,28.5,16,151,113,86,461,0,,,
0:31:06,28.5,16,157,113,86,462,0,,,
0:31:07,28.6,16,163,113,86,462,0,,,
0:31:08,28.7,16.1,154,113,87,462,0,,,
0:31:09,28.6,16.1,153,113,86,462,0,,,
0:31:10,28.7,16.1,159,112,87,462,0,,,
0:31:11,28.7,16.1,154,112,87,462,0,,,
0:31:12,28.7,16.1,149,112,86,463,0,,,
0:31:13,28.6,16.1,148,111,86,463,0,,,
0:31:14,28.6,16.1,153,110,86,463,0,,,
0:31:15,28.6,16.1,153,110,86,463,0,,,
0:31:16,28.6,16.1,153,111,86,463,0,,,
0:31:17,28.6,16.1,153,111,86,463,0,,,
0:31:18,28.6,16.1,153,111,86,464,0,,,
0:31:19,28.6,16.1,148,111,86,464,0,,,
0:31:20,28.5,16.1,151,111,86,464,0,,,
0:31:21,28.6,16.1,158,111,86,464,0,,,
0:31:22,28.6,16.2,153,110,86,464,0,,,
0:31:23,28.6,16.2,153,110,86,465,0,,,
0:31:24,28.6,16.2,148,110,86,465,0,,,
0:31:25,28.5,16.2,141,110,86,465,0,,,
0:31:26,28.4,16.2,145,110,86,465,0,,,
0:31:27,28.4,16.2,155,110,86,465,0,,,
0:31:28,28.5,16.2,151,110,86,465,0,,,
0:31:29,28.4,16.2,150,110,86,466,0,,,
0:31:30,28.5,16.2,162,110,86,466,0,,,
0:31:31,28.6,16.2,158,110,86,466,0,,,
0:31:32,28.6,16.2,158,111,87,466,0,,,
0:31:33,28.7,16.2,159,111,87,466,0,,,
0:31:34,28.7,16.2,149,112,86,466,0,,,
0:31:35,28.6,16.2,143,112,86,467,0,,,
0:31:36,28.5,16.2,146,112,86,467,0,,,
0:31:37,28.5,16.3,151,112,86,467,0,,,
0:31:38,28.5,16.3,151,113,86,467,0,,,
0:31:39,28.5,16.3,151,113,86,467,0,,,
0:31:40,28.5,16.3,151,113,86,468,0,,,
0:31:41,28.5,16.3,157,113,86,468,0,,,
0:31:42,28.6,16.3,163,113,87,468,0,,,
0:31:43,28.7,16.3,165,113,87,468,0,,,
0:31:44,28.9,16.3,156,113,87,468,0,,,
0:31:45,28.7,16.3,154,112,87,468,0,,,
0:31:46,28.9,16.3,161,112,87,469,0,,,
0:31:47,28.9,16.3,156,112,87,469,0,,,
0:31:48,28.9,16.3,161,112,88,469,0,,,
0:31:49,29,16.3,168,112,88,469,0,,,
0:31:50,29.1,16.4,164,112,88,469,0,,,
0:31:51,29.1,16.4,159,111,88,470,0,,,
0:31:52,29.1,16.4,159,111,88,470,0,,,
0:31:53,29.1,16.4,164,111,88,470,0,,,
0:31:54,29.3,16.4,171,111,88,470,0,,,
0:31:55,29.4,16.4,162,111,88,470,0,,,
0:31:56,29.3,16.4,150,111,88,470,0,,,
0:31:57,29.1,16.4,159,111,88,471,0,,,
0:31:58,29.3,16.4,171,110,89,471,0,,,
0:31:59,29.4,16.4,172,110,89,471,0,,,
0:32:00,29.5,16.4,195,111,93,471,0,,,
0:32:01,30.1,16.4,225,111,93,472,0,,,
0:32:02,30.8,16.4,223,111,94,472,0,,,
0:32:03,31.1,16.5,217,112,95,472,0,,,
0:32:04,31.5,16.5,211,113,96,472,0,,,
0:32:05,31.7,16.5,207,113,96,473,0,,,
0:32:06,31.9,16.5,194,113,96,473,0,,,
0:32:07,31.7,16.5,173,114,95,473,0,,,
0:32:08,31.5,16.5,172,114,94,473,0,,,
0:32:09,31.3,16.5,163,114,94,473,0,,,
0:32:10,31,16.5,165,114,93,474,0,,,
0:32:11,30.9,16.5,175,115,93,474,0,,,
0:32:12,30.9,16.5,169,115,93,474,0,,,
0:32:13,30.6,16.5,155,115,92,474,0,,,
0:32:14,30.4,16.5,163,115,92,474,0,,,
0:32:15,30.4,16.6,174,115,92,475,0,,,
0:32:16,30.4,16.6,168,115,91,475,0,,,
0:32:17,30.3,16.6,161,115,91,475,0,,,
0:32:18,30.1,16.6,155,114,90,475,0,,,
0:32:19,29.9,16.6,162,115,90,475,0,,,
0:32:20,30,16.6,186,115,91,475,0,,,
0:32:21,30.3,16.6,189,115,91,476,0,,,
0:32:22,30.4,16.6,174,115,91,476,0,,,
0:32:23,30.3,16.6,161,115,91,476,0,,,
0:32:24,30.1,16.6,155,115,90,476,0,,,
0:32:25,29.9,16.6,157,116,90,476,0,,,
0:32:26,29.9,16.6,162,116,90,477,0,,,
0:32:27,29.8,16.6,155,116,89,477,0,,,
0:32:28,29.6,16.7,159,116,89,477,0,,,
0:32:29,29.6,16.7,175,116,90,477,0,,,
0:32:30,29.9,16.7,178,116,90,477,0,,,
0:32:31,29.9,16.7,173,117,90,478,0,,,
0:32:32,30,16.7,164,117,90,478,0,,,
0:32:33,29.8,16.7,166,117,90,478,0,,,
0:32:34,30,16.7,175,118,90,478,0,,,
0:32:35,29.9,16.7,168,118,90,478,0,,,
0:32:36,30,16.7,175,118,90,479,0,,,
0:32:37,30,16.7,169,119,90,479,0,,,
0:32:38,30,16.7,175,119,91,479,0,,,
0:32:39,30.1,16.7,176,119,91,479,0,,,
0:32:40,30.1,16.8,171,119,91,479,0,,,
0:32:41,30.1,16.8,176,119,91,480,0,,,
0:32:42,30.3,16.8,172,119,91,480,0,,,
0:32:43,30.1,16.8,171,119,91,480,0,,,
0:32:44,30.3,16.8,172,119,91,480,0,,,
0:32:45,30.1,16.8,155,119,90,480,0,,,
0:32:46,29.9,16.8,152,119,89,481,0,,,
0:32:47,29.8,16.8,155,119,89,481,0,,,
0:32:48,29.6,16.8,149,119,89,481,0,,,
0:32:49,29.4,16.8,146,119,88,481,0,,,
0:32:50,29.3,16.8,144,119,88,481,0,,,
0:32:51,29,16.8,152,120,88,481,0,,,
0:32:52,29.1,16.8,153,120,87,482,0,,,
0:32:53,28.9,16.9,140,119,87,482,0,,,
0:32:54,28.7,16.9,149,119,87,482,0,,,
0:32:55,28.7,16.9,170,119,88,482,0,,,
0:32:56,29.1,16.9,185,118,89,482,0,,,
0:32:57,29.4,16.9,194,118,90,483,0,,,
0:32:58,29.9,16.9,205,119,91,483,0,,,
0:32:59,30.3,16.9,200,119,92,483,0,,,
0:33:00,30.5,16.9,209,119,93,483,0,,,
0:33:01,31,16.9,227,119,87,484,0,,,
0:33:02,31.5,16.9,251,119,86,484,0,,,
0:33:03,32.4,16.9,276,119,89,484,0,,,
0:33:04,33.2,16.9,271,119,90,484,0,,,
0:33:05,33.7,17,261,120,92,485,0,,,
0:33:06,34.1,17,261,120,93,485,0,,,
0:33:07,34.4,17,268,120,94,485,0,,,
0:33:08,34.8,17,268,120,94,486,0,,,
0:33:09,35.1,17,253,121,94,486,0,,,
0:33:10,35.1,17,247,121,95,486,0,,,
0:33:11,35.2,17,255,122,95,487,0,,,
0:33:12,35.3,17,244,122,95,487,0,,,
0:33:13,35.2,17,236,123,95,487,0,,,
0:33:14,35.2,17,242,123,95,487,0,,,
0:33:15,35.2,17,236,123,95,488,0,,,
0:33:16,35.1,17.1,228,124,94,488,0,,,
0:33:17,34.9,17.1,226,124,94,488,0,,,
0:33:18,34.8,17.1,230,124,94,488,0,,,
0:33:19,34.8,17.1,236,124,94,489,0,,,
0:33:20,34.8,17.1,236,124,94,489,0,,,
0:33:21,34.8,17.1,236,124,94,489,0,,,
0:33:22,34.8,17.1,236,125,94,490,0,,,
0:33:23,34.8,17.1,236,125,94,490,0,,,
0:33:24,34.8,17.1,249,125,94,490,0,,,
0:33:25,35.1,17.1,253,125,95,490,0,,,
0:33:26,35.1,17.1,247,126,95,491,0,,,
0:33:27,35.2,17.2,249,126,95,491,0,,,
0:33:28,35.2,17.2,236,126,94,491,0,,,
0:33:29,35.1,17.2,228,127,94,492,0,,,
0:33:30,34.9,17.2,232,127,94,492,0,,,
0:33:31,34.9,17.2,226,128,94,492,0,,,
0:33:32,34.7,17.2,228,129,94,492,0,,,
0:33:33,34.8,17.2,236,129,94,493,0,,,
0:33:34,34.7,17.2,228,129,94,493,0,,,
0:33:35,34.7,17.2,234,130,93,493,0,,,
0:33:36,34.7,17.2,234,130,93,493,0,,,
0:33:37,34.7,17.2,222,131,93,494,0,,,
0:33:38,34.4,17.3,224,131,93,494,0,,,
0:33:39,34.6,17.3,239,131,93,494,0,,,
0:33:40,34.6,17.3,239,131,94,494,0,,,
0:33:41,34.7,17.3,253,132,94,495,0,,,
0:33:42,34.9,17.3,257,132,95,495,0,,,
0:33:43,35.1,17.3,259,132,95,495,0,,,
0:33:44,35.3,17.3,270,132,96,496,0,,,
0:33:45,35.6,17.3,268,132,96,496,0,,,
0:33:46,35.7,17.3,257,133,96,496,0,,,
0:33:47,35.7,17.3,257,133,96,497,0,,,
0:33:48,35.8,17.3,259,133,97,497,0,,,
0:33:49,35.8,17.4,259,134,97,497,0,,,
0:33:50,35.9,17.4,261,134,97,498,0,,,
0:33:51,35.9,17.4,261,134,97,498,0,,,
0:33:52,36.1,17.4,270,135,97,498,0,,,
0:33:53,36.2,17.4,266,135,98,498,0,,,
0:33:54,36.2,17.4,259,136,98,499,0,,,
0:33:55,36.2,17.4,259,136,97,499,0,,,
0:33:56,36.2,17.4,259,136,98,499,0,,,
0:33:57,36.2,17.4,266,136,98,500,0,,,
0:33:58,36.3,17.4,268,137,98,500,0,,,
0:33:59,36.3,17.4,268,137,98,500,0,,,
0:34:00,36.5,17.5,270,137,98,501,0,,,
0:34:01,36.5,17.5,263,138,98,501,0,,,
0:34:02,36.5,17.5,263,139,98,501,0,,,
0:34:03,36.5,17.5,250,140,98,501,0,,,
0:34:04,36.2,17.5,240,140,98,502,0,,,
0:34:05,36.1,17.5,250,141,97,502,0,,,
0:34:06,36.1,17.5,257,141,97,502,0,,,
0:34:07,36.1,17.5,257,141,97,503,0,,,
0:34:08,36.1,17.5,263,141,98,503,0,,,
0:34:09,36.2,17.5,279,141,98,503,0,,,
0:34:10,36.5,17.6,283,142,98,504,0,,,
0:34:11,36.6,17.6,272,142,99,504,0,,,
0:34:12,36.6,17.6,266,142,99,504,0,,,
0:34:13,36.6,17.6,272,142,99,505,0,,,
0:34:14,36.7,17.6,268,142,99,505,0,,,
0:34:15,36.6,17.6,259,142,98,505,0,,,
0:34:16,36.6,17.6,259,143,98,505,0,,,
0:34:17,36.5,17.6,263,143,98,506,0,,,
0:34:18,36.6,17.6,266,143,98,506,0,,,
0:34:19,36.5,17.6,250,143,98,506,0,,,
0:34:20,36.3,17.7,261,143,98,507,0,,,
0:34:21,36.5,17.7,277,143,99,507,0,,,
0:34:22,36.6,17.7,272,143,98,507,0,,,
0:34:23,36.6,17.7,259,144,98,508,0,,,
0:34:24,36.5,17.7,250,144,98,508,0,,,
0:34:25,36.3,17.7,255,144,98,508,0,,,
0:34:26,36.3,17.7,261,144,98,508,0,,,
0:34:27,36.3,17.7,261,144,98,509,0,,,
0:34:28,36.3,17.7,261,144,98,509,0,,,
0:34:29,36.3,17.7,261,145,98,509,0,,,
0:34:30,36.3,17.8,255,145,98,510,0,,,
0:34:31,36.2,17.8,253,146,98,510,0,,,
0:34:32,36.2,17.8,259,146,98,510,0,,,
0:34:33,36.2,17.8,259,146,98,511,0,,,
0:34:34,36.2,17.8,266,146,98,511,0,,,
0:34:35,36.3,17.8,268,146,98,511,0,,,
0:34:36,36.3,17.8,268,146,98,512,0,,,
0:34:37,36.5,17.8,277,146,99,512,0,,,
0:34:38,36.6,17.8,272,146,99,512,0,,,
0:34:39,36.6,17.8,266,147,99,512,0,,,
0:34:40,36.6,17.9,266,147,99,513,0,,,
0:34:41,36.6,17.9,266,147,99,513,0,,,
0:34:42,36.6,17.9,266,147,99,513,0,,,
0:34:43,36.6,17.9,259,146,98,514,0,,,
0:34:44,36.5,17.9,250,146,98,514,0,,,
0:34:45,36.3,17.9,255,146,98,514,0,,,
0:34:46,36.3,17.9,261,146,98,515,0,,,
0:34:47,36.3,17.9,255,146,98,515,0,,,
0:34:48,36.2,17.9,253,146,98,515,0,,,
0:34:49,36.2,17.9,259,146,98,515,0,,,
0:34:50,36.2,18,253,146,97,516,0,,,
0:34:51,36.1,18,250,146,97,516,0,,,
0:34:52,36.1,18,257,146,97,516,0,,,
0:34:53,36.1,18,263,146,98,517,0,,,
0:34:54,36.2,18,266,146,98,517,0,,,
0:34:55,36.2,18,259,146,98,517,0,,,
0:34:56,36.2,18,259,146,98,518,0,,,
0:34:57,36.2,18,259,147,98,518,0,,,
0:34:58,36.2,18,259,147,98,518,0,,,
0:34:59,36.2,18,259,147,98,518,0,,,
0:35:00,36.2,18.1,259,147,98,519,0,,,
