LeMond, Revolution,FW 50,HW 02,08/20,16:48:28,Alt 1432,Temp 25,Hum 46,Tire 2097,CF 150
TIME,SPEED,DIST,POWER,HEART RATE,CADENCE,CALORIES,TARGET
0:49:40,037.2,023.0,0236,149,101,0574,180<PWR<133,
0:49:41,037.2,023.0,0236,149,112,0574,180<PWR<133,
0:49:42,037.1,023.0,0227,149,112,0575,180<PWR<133,
0:49:43,036.9,023.0,0225,149,111,0575,180<PWR<133,
0:49:44,036.8,023.1,0210,149,110,0575,180<PWR<133,
0:49:45,036.4,023.1,0192,149,109,0575,180<PWR<133,
0:49:46,036.1,023.1,0193,149,108,0576,180<PWR<133,
0:49:47,035.8,023.1,0196,150,107,0576,180<PWR<133,
0:49:48,035.6,023.1,0199,149,107,0576,180<PWR<133,
0:49:49,035.4,023.1,0211,150,107,0576,180<PWR<133,
0:49:50,035.4,023.1,0217,149,107,0577,180<PWR<133,
0:49:51,035.4,023.1,0211,150,106,0577,180<PWR<133,
0:49:52,035.3,023.1,0202,149,106,0577,180<PWR<133,
0:49:53,035.2,023.1,0207,149,106,0577,180<PWR<133,
0:49:54,035.2,023.1,0214,149,106,0578,180<PWR<133,
0:49:55,035.2,023.2,0207,149,106,0578,180<PWR<133,
0:49:56,035.1,023.2,0199,149,105,0578,180<PWR<133,
0:49:57,034.9,023.2,0197,149,105,0578,180<PWR<133,
0:49:58,034.8,023.2,0202,149,105,0579,180<PWR<133,
0:49:59,034.8,023.2,0202,149,104,0579,180<PWR<133,
0:50:00,034.7,023.2,0188,149,104,0579,180<PWR<133,
0:50:01,034.4,023.2,0191,149,104,0579,180<PWR<133,
0:50:02,034.4,023.2,0203,150,104,0579,180<PWR<133,
0:50:03,034.4,023.2,0210,149,104,0580,180<PWR<133,
0:50:04,034.6,023.2,0205,149,104,0580,180<PWR<133,
0:50:05,034.4,023.2,0197,149,104,0580,180<PWR<133,
0:50:06,034.4,023.3,0210,149,105,0580,180<PWR<133,
0:50:07,034.6,023.3,0224,149,106,0581,180<PWR<133,
0:50:08,034.8,023.3,0221,149,105,0581,180<PWR<133,
0:50:09,034.8,023.3,0202,149,105,0581,180<PWR<133,
0:50:10,034.7,023.3,0194,149,103,0581,180<PWR<133,
0:50:11,034.6,023.3,0218,149,096,0582,180<PWR<133,
0:50:12,034.9,023.3,0267,149,097,0582,180<PWR<133,
0:50:13,035.7,023.3,0305,149,100,0582,180<PWR<133,
0:50:14,036.6,023.3,0299,149,100,0583,180<PWR<133,
0:50:15,036.9,023.3,0265,149,100,0583,180<PWR<133,
0:50:16,037.1,023.4,0247,149,100,0583,180<PWR<133,
0:50:17,037.1,023.4,0234,149,100,0583,180<PWR<133,
0:50:18,036.9,023.4,0245,150,101,0584,180<PWR<133,
0:50:19,037.2,023.4,0276,150,103,0584,180<PWR<133,
0:50:20,037.6,023.4,0296,150,104,0584,180<PWR<133,
0:50:21,038.1,023.4,0297,149,104,0585,180<PWR<133,
0:50:22,038.3,023.4,0274,150,103,0585,180<PWR<133,
0:50:23,038.3,023.4,0253,150,103,0585,180<PWR<133,
0:50:24,038.2,023.4,0237,150,103,0586,180<PWR<133,
0:50:25,037.9,023.4,0240,150,103,0586,180<PWR<133,
0:50:26,037.9,023.5,0254,150,102,0586,180<PWR<133,
0:50:27,037.9,023.5,0247,150,102,0587,180<PWR<133,
0:50:28,037.8,023.5,0245,150,102,0587,180<PWR<133,
0:50:29,037.8,023.5,0245,150,102,0587,180<PWR<133,
0:50:30,037.7,023.5,0236,150,102,0587,180<PWR<133,
0:50:31,037.6,023.5,0241,150,101,0588,180<PWR<133,
0:50:32,037.6,023.5,0241,151,101,0588,180<PWR<133,
0:50:33,037.4,023.5,0239,151,101,0588,180<PWR<133,
0:50:34,037.4,023.5,0239,151,101,0588,180<PWR<133,
0:50:35,037.3,023.5,0238,151,101,0589,180<PWR<133,
0:50:36,037.3,023.6,0251,151,101,0589,180<PWR<133,
0:50:37,037.4,023.6,0253,151,101,0589,180<PWR<133,
0:50:38,037.4,023.6,0246,151,101,0590,180<PWR<133,
0:50:39,037.4,023.6,0246,151,101,0590,180<PWR<133,
0:50:40,037.4,023.6,0239,150,101,0590,180<PWR<133,
0:50:41,037.3,023.6,0238,151,102,0590,180<PWR<133,
0:50:42,037.3,023.6,0265,150,102,0591,180<PWR<133,
0:50:43,037.7,023.6,0264,150,102,0591,180<PWR<133,
0:50:44,037.6,023.6,0255,151,102,0591,180<PWR<133,
0:50:45,037.8,023.6,0266,150,102,0592,180<PWR<133,
0:50:46,037.8,023.7,0252,151,102,0592,180<PWR<133,
0:50:47,037.8,023.7,0252,150,103,0592,180<PWR<133,
0:50:48,037.8,023.7,0259,151,103,0593,180<PWR<133,
0:50:49,037.9,023.7,0254,150,102,0593,180<PWR<133,
0:50:50,037.8,023.7,0232,150,102,0593,180<PWR<133,
0:50:51,037.6,023.7,0221,151,101,0593,180<PWR<133,
0:50:52,037.3,023.7,0217,151,100,0594,180<PWR<133,
0:50:53,037.1,023.7,0214,150,100,0594,180<PWR<133,
0:50:54,036.8,023.7,0223,151,100,0594,180<PWR<133,
0:50:55,036.8,023.7,0230,150,099,0594,180<PWR<133,
0:50:56,036.7,023.8,0222,151,099,0595,180<PWR<133,
0:50:57,036.6,023.8,0233,151,100,0595,180<PWR<133,
0:50:58,036.7,023.8,0323,150,105,0595,180<PWR<133,
0:50:59,038.2,023.8,0360,150,100,0596,180<PWR<133,
0:51:00,038.6,023.8,0189,151,089,0596,180<PWR<133,
0:51:01,036.8,023.8,0044,151,084,0596,180<PWR<133,
0:51:02,034.9,023.8,0033,150,083,0596,180<PWR<133,
0:51:03,033.3,023.8,0044,150,085,0596,180<PWR<133,
0:51:04,031.9,023.8,0051,149,084,0596,180<PWR<133,
0:51:05,030.7,023.8,0047,148,084,0596,180<PWR<133,
0:51:06,029.4,023.8,0039,148,088,0596,180<PWR<133,
0:51:07,028.1,023.8,0036,147,091,0596,180<PWR<133,
0:51:08,027.0,023.9,0039,147,087,0596,180<PWR<133,
0:51:09,026.0,023.9,0039,147,086,0596,180<PWR<133,
0:51:10,025.0,023.9,0038,146,085,0596,180<PWR<133,
0:51:11,024.1,023.9,0042,146,082,0596,180<PWR<133,
0:51:12,023.4,023.9,0039,145,084,0596,180<PWR<133,
0:51:13,022.5,023.9,0034,144,081,0597,180<PWR<133,
0:51:14,021.7,023.9,0039,143,084,0597,180<PWR<133,
0:51:15,021.1,023.9,0044,142,082,0597,180<PWR<133,
0:51:16,020.6,023.9,0060,141,082,0597,180<PWR<133,
0:51:17,020.6,023.9,0071,140,081,0597,180<PWR<133,
0:51:18,020.5,023.9,0067,139,080,0597,180<PWR<133,
0:51:19,020.3,023.9,0066,139,080,0597,180<PWR<133,
0:51:20,020.2,023.9,0065,138,080,0597,180<PWR<133,
0:51:21,020.1,023.9,0065,138,079,0597,180<PWR<133,
0:51:22,020.0,023.9,0064,138,079,0597,180<PWR<133,
0:51:23,019.8,023.9,0071,138,079,0597,180<PWR<133,
0:51:24,020.0,023.9,0075,138,079,0597,180<PWR<133,
0:51:25,020.0,023.9,0071,139,080,0597,180<PWR<133,
0:51:26,020.0,024.0,0071,139,080,0597,180<PWR<133,
0:51:27,020.0,024.0,0075,139,080,0598,180<PWR<133,
0:51:28,020.1,024.0,0079,139,081,0598,180<PWR<133,
0:51:29,020.2,024.0,0076,139,080,0598,180<PWR<133,
0:51:30,020.2,024.0,0073,138,080,0598,180<PWR<133,
0:51:31,020.2,024.0,0073,138,080,0598,180<PWR<133,
0:51:32,020.2,024.0,0069,138,080,0598,180<PWR<133,
0:51:33,020.1,024.0,0068,138,080,0598,180<PWR<133,
0:51:34,020.1,024.0,0072,138,080,0598,180<PWR<133,
0:51:35,020.1,024.0,0072,137,080,0598,180<PWR<133,
0:51:36,020.1,024.0,0072,137,080,0598,180<PWR<133,
0:51:37,020.1,024.0,0072,137,080,0598,180<PWR<133,
0:51:38,020.1,024.0,0072,136,080,0598,180<PWR<133,
0:51:39,020.1,024.0,0068,134,080,0599,180<PWR<133,
0:51:40,020.0,024.0,0071,132,079,0599,180<PWR<133,
0:51:41,020.1,024.0,0087,131,081,0599,180<PWR<133,
0:51:42,020.5,024.0,0085,131,082,0599,180<PWR<133,
0:51:43,020.5,024.0,0085,130,083,0599,180<PWR<133,
0:51:44,020.8,024.0,0084,130,083,0599,180<PWR<133,
0:51:45,020.7,024.0,0072,131,083,0599,180<PWR<133,
0:51:46,020.7,024.1,0072,130,082,0599,180<PWR<133,
0:51:47,020.6,024.1,0068,131,082,0599,180<PWR<133,
0:51:48,020.5,024.1,0071,131,082,0599,180<PWR<133,
0:51:49,020.5,024.1,0074,131,082,0599,180<PWR<133,
0:51:50,020.5,024.1,0078,132,083,0600,180<PWR<133,
0:51:51,020.6,024.1,0090,131,084,0600,180<PWR<133,
0:51:52,021.0,024.1,0096,131,085,0600,180<PWR<133,
0:51:53,021.2,024.1,0094,132,086,0600,180<PWR<133,
0:51:54,021.2,024.1,0094,131,086,0600,180<PWR<133,
0:51:55,021.5,024.1,0092,132,086,0600,180<PWR<133,
0:51:56,021.6,024.1,0089,131,087,0600,180<PWR<133,
0:51:57,021.7,024.1,0090,131,087,0600,180<PWR<133,
0:51:58,021.8,024.1,0087,131,087,0600,180<PWR<133,
0:51:59,021.8,024.1,0083,130,087,0600,180<PWR<133,
0:52:00,021.8,024.1,0079,130,087,0601,180<PWR<133,
0:52:01,021.7,024.1,0078,130,087,0601,180<PWR<133,
0:52:02,021.7,024.1,0082,129,086,0601,180<PWR<133,
0:52:03,021.7,024.1,0078,129,086,0601,180<PWR<133,
0:52:04,021.6,024.2,0077,129,086,0601,180<PWR<133,
0:52:05,021.6,024.2,0077,128,086,0601,180<PWR<133,
0:52:06,021.5,024.2,0077,128,085,0601,180<PWR<133,
0:52:07,021.5,024.2,0080,128,085,0601,180<PWR<133,
0:52:08,021.5,024.2,0080,127,086,0601,180<PWR<133,
0:52:09,021.5,024.2,0080,127,086,0601,180<PWR<133,
0:52:10,021.5,024.2,0084,126,086,0601,180<PWR<133,
0:52:11,021.6,024.2,0085,126,086,0602,180<PWR<133,
0:52:12,021.6,024.2,0085,126,086,0602,180<PWR<133,
0:52:13,021.7,024.2,0082,126,086,0602,180<PWR<133,
0:52:14,021.6,024.2,0077,126,086,0602,180<PWR<133,
0:52:15,021.6,024.2,0081,126,086,0602,180<PWR<133,
0:52:16,021.6,024.2,0081,126,086,0602,180<PWR<133,
0:52:17,021.6,024.2,0081,125,086,0602,180<PWR<133,
0:52:18,021.6,024.2,0081,125,086,0602,180<PWR<133,
0:52:19,021.6,024.2,0081,125,086,0602,180<PWR<133,
0:52:20,021.6,024.2,0081,125,086,0602,180<PWR<133,
0:52:21,021.6,024.2,0081,125,086,0603,180<PWR<133,
0:52:22,021.6,024.3,0085,125,086,0603,180<PWR<133,
0:52:23,021.7,024.3,0086,125,087,0603,180<PWR<133,
0:52:24,021.7,024.3,0086,125,087,0603,180<PWR<133,
0:52:25,021.8,024.3,0091,125,087,0603,180<PWR<133,
0:52:26,022.0,024.3,0088,124,088,0603,180<PWR<133,
0:52:27,022.0,024.3,0084,124,088,0603,180<PWR<133,
0:52:28,022.0,024.3,0084,124,088,0603,180<PWR<133,
0:52:29,022.0,024.3,0084,124,088,0603,180<PWR<133,
0:52:30,022.0,024.3,0084,124,087,0603,180<PWR<133,
0:52:31,022.0,024.3,0080,124,087,0604,180<PWR<133,
0:52:32,021.8,024.3,0079,123,087,0604,180<PWR<133,
0:52:33,021.8,024.3,0079,123,087,0604,180<PWR<133,
0:52:34,021.7,024.3,0078,123,087,0604,180<PWR<133,
0:52:35,021.7,024.3,0082,123,086,0604,180<PWR<133,
0:52:36,021.7,024.3,0078,123,086,0604,180<PWR<133,
0:52:37,021.6,024.3,0077,122,086,0604,180<PWR<133,
0:52:38,021.6,024.4,0085,122,086,0604,180<PWR<133,
0:52:39,021.7,024.4,0082,122,086,0604,180<PWR<133,
0:52:40,021.6,024.4,0077,122,086,0604,180<PWR<133,
0:52:41,021.6,024.4,0077,122,085,0604,180<PWR<133,
0:52:42,021.5,024.4,0077,121,085,0605,180<PWR<133,
0:52:43,021.5,024.4,0077,121,085,0605,180<PWR<133,
0:52:44,021.3,024.4,0076,121,085,0605,180<PWR<133,
0:52:45,021.3,024.4,0084,120,086,0605,180<PWR<133,
0:52:46,021.5,024.4,0092,120,087,0605,180<PWR<133,
0:52:47,021.7,024.4,0094,120,087,0605,180<PWR<133,
0:52:48,021.8,024.4,0087,121,087,0605,180<PWR<133,
0:52:49,021.8,024.4,0087,121,087,0605,180<PWR<133,
0:52:50,022.0,024.4,0088,120,088,0605,180<PWR<133,
0:52:51,022.0,024.4,0088,120,088,0605,180<PWR<133,
0:52:52,022.1,024.4,0089,120,088,0606,180<PWR<133,
0:52:53,022.1,024.4,0089,120,088,0606,180<PWR<133,
0:52:54,022.2,024.4,0081,121,088,0606,180<PWR<133,
0:52:55,022.0,024.4,0076,120,088,0606,180<PWR<133,
0:52:56,022.0,024.5,0084,120,088,0606,180<PWR<133,
0:52:57,022.0,024.5,0080,120,087,0606,180<PWR<133,
0:52:58,021.8,024.5,0075,121,087,0606,180<PWR<133,
0:52:59,021.7,024.5,0082,120,087,0606,180<PWR<133,
0:53:00,021.8,024.5,0087,121,087,0606,180<PWR<133,
0:53:01,021.8,024.5,0087,121,088,0606,180<PWR<133,
0:53:02,022.0,024.5,0096,121,089,0606,180<PWR<133,
0:53:03,022.2,024.5,0097,121,089,0607,180<PWR<133,
0:53:04,022.3,024.5,0090,121,089,0607,180<PWR<133,
0:53:05,022.3,024.5,0090,120,089,0607,180<PWR<133,
0:53:06,022.5,024.5,0091,120,090,0607,180<PWR<133,
0:53:07,022.5,024.5,0087,120,090,0607,180<PWR<133,
0:53:08,022.5,024.5,0087,120,090,0607,180<PWR<133,
0:53:09,022.5,024.5,0087,120,090,0607,180<PWR<133,
0:53:10,022.5,024.5,0087,119,089,0607,180<PWR<133,
0:53:11,022.5,024.5,0083,119,089,0607,180<PWR<133,
0:53:12,022.3,024.6,0082,119,089,0608,180<PWR<133,
0:53:13,022.3,024.6,0086,119,089,0608,180<PWR<133,
0:53:14,022.3,024.6,0086,120,089,0608,180<PWR<133,
0:53:15,022.3,024.6,0086,119,089,0608,180<PWR<133,
0:53:16,022.3,024.6,0086,119,089,0608,180<PWR<133,
0:53:17,022.3,024.6,0086,119,089,0608,180<PWR<133,
0:53:18,022.3,024.6,0082,119,089,0608,180<PWR<133,
0:53:19,022.2,024.6,0085,119,089,0608,180<PWR<133,
0:53:20,022.3,024.6,0094,119,090,0608,180<PWR<133,
0:53:21,022.5,024.6,0091,119,090,0608,180<PWR<133,
0:53:22,022.5,024.6,0087,119,090,0609,180<PWR<133,
0:53:23,022.5,024.6,0091,120,090,0609,180<PWR<133,
0:53:24,022.6,024.6,0092,120,090,0609,180<PWR<133,
0:53:25,022.6,024.6,0088,120,090,0609,180<PWR<133,
0:53:26,022.6,024.6,0088,120,090,0609,180<PWR<133,
0:53:27,022.6,024.6,0088,120,090,0609,180<PWR<133,
0:53:28,022.6,024.6,0088,119,090,0609,180<PWR<133,
0:53:29,022.6,024.7,0084,120,089,0609,180<PWR<133,
0:53:30,022.5,024.7,0083,119,091,0609,180<PWR<133,
0:53:31,022.5,024.7,0099,120,089,0609,180<PWR<133,
0:53:32,022.8,024.7,0098,120,091,0610,180<PWR<133,
0:53:33,022.7,024.7,0093,120,093,0610,180<PWR<133,
0:53:34,023.0,024.7,0111,120,094,0610,180<PWR<133,
0:53:35,023.4,024.7,0140,120,091,0610,180<PWR<133,
0:53:36,024.4,024.7,0131,120,096,0610,180<PWR<133,
0:53:37,024.2,024.7,0087,121,096,0610,180<PWR<133,
0:53:38,024.0,024.7,0076,121,093,0610,180<PWR<133,
0:53:39,023.6,024.7,0074,121,092,0610,180<PWR<133,
0:53:40,023.6,024.7,0074,121,091,0610,180<PWR<133,
0:53:41,023.6,024.7,0074,121,091,0611,180<PWR<133,
0:53:42,023.6,024.7,0074,122,093,0611,180<PWR<133,
0:53:43,023.6,024.7,0074,122,096,0611,180<PWR<133,
0:53:44,023.4,024.7,0085,121,098,0611,180<PWR<133,
0:53:45,023.4,024.7,0141,121,096,0611,180<PWR<133,
0:53:46,024.7,024.8,0170,121,094,0611,180<PWR<133,
0:53:47,025.2,024.8,0144,121,095,0611,180<PWR<133,
0:53:48,025.7,024.8,0158,121,099,0612,180<PWR<133,
0:53:49,026.5,024.8,0185,122,102,0612,180<PWR<133,
0:53:50,027.5,024.8,0186,122,103,0612,180<PWR<133,
0:53:51,028.0,024.8,0167,122,104,0612,180<PWR<133,
0:53:52,028.4,024.8,0161,122,107,0612,180<PWR<133,
0:53:53,028.6,024.8,0169,123,098,0613,180<PWR<133,
0:53:54,029.1,024.8,0212,123,102,0613,180<PWR<133,
0:53:55,030.3,024.8,0258,123,105,0613,180<PWR<133,
0:53:56,031.5,024.8,0282,124,103,0613,180<PWR<133,
0:53:57,032.8,024.8,0326,124,106,0614,180<PWR<133,
0:53:58,034.6,024.8,0367,124,110,0614,180<PWR<133,
0:53:59,036.1,024.9,0329,125,111,0615,180<PWR<133,
0:54:00,036.6,024.9,0259,125,110,0615,180<PWR<133,
0:54:01,036.6,024.9,0259,126,109,0615,180<PWR<133,
0:54:02,036.6,024.9,0259,126,109,0615,180<PWR<133,
0:54:03,036.6,024.9,0259,127,109,0616,180<PWR<133,
0:54:04,036.6,024.9,0259,127,109,0616,180<PWR<133,
0:54:05,036.6,024.9,0207,128,109,0616,180<PWR<133,
0:54:06,036.1,024.9,0206,128,109,0617,180<PWR<133,
0:54:07,036.2,024.9,0234,128,109,0617,180<PWR<133,
0:54:08,036.2,024.9,0234,129,110,0617,180<PWR<133,
0:54:09,036.3,025.0,0249,129,111,0617,180<PWR<133,
0:54:10,036.6,025.0,0260,130,112,0618,180<PWR<133,
0:54:11,036.8,025.0,0257,130,112,0618,180<PWR<133,
0:54:12,036.9,025.0,0245,130,112,0618,180<PWR<133,
0:54:13,036.9,025.0,0245,131,111,0619,180<PWR<133,
0:54:14,036.9,025.0,0245,131,111,0619,180<PWR<133,
0:54:15,036.9,025.0,0245,131,110,0619,180<PWR<133,
0:54:16,036.9,025.0,0245,132,104,0619,180<PWR<133,
0:54:17,036.9,025.0,0225,132,102,0620,180<PWR<133,
0:54:18,036.7,025.0,0296,132,105,0620,180<PWR<133,
0:54:19,038.1,025.1,0379,132,107,0620,180<PWR<133,
0:54:20,039.0,025.1,0347,133,107,0621,180<PWR<133,
0:54:21,039.5,025.1,0321,133,107,0621,180<PWR<133,
0:54:22,039.7,025.1,0297,133,108,0622,180<PWR<133,
0:54:23,039.7,025.1,0297,134,108,0622,180<PWR<133,
0:54:24,039.7,025.1,0297,134,107,0622,180<PWR<133,
0:54:25,039.7,025.1,0297,134,107,0623,180<PWR<133,
0:54:26,039.7,025.1,0297,135,106,0623,180<PWR<133,
0:54:27,039.7,025.1,0275,136,106,0623,180<PWR<133,
0:54:28,039.6,025.2,0238,136,105,0624,180<PWR<133,
0:54:29,039.0,025.2,0220,136,104,0624,180<PWR<133,
0:54:30,038.7,025.2,0238,137,104,0624,180<PWR<133,
0:54:31,038.5,025.2,0241,137,104,0624,180<PWR<133,
0:54:32,038.3,025.2,0260,137,104,0625,180<PWR<133,
0:54:33,038.5,025.2,0262,138,103,0625,180<PWR<133,
0:54:34,038.5,025.2,0262,138,103,0625,180<PWR<133,
0:54:35,038.5,025.2,0262,138,104,0626,180<PWR<133,
0:54:36,038.5,025.2,0262,139,105,0626,180<PWR<133,
0:54:37,038.3,025.2,0260,139,106,0626,180<PWR<133,
0:54:38,038.5,025.3,0304,139,106,0627,180<PWR<133,
0:54:39,039.1,025.3,0307,140,106,0627,180<PWR<133,
0:54:40,039.1,025.3,0258,140,105,0627,180<PWR<133,
0:54:41,038.8,025.3,0226,141,104,0627,180<PWR<133,
0:54:42,038.3,025.3,0211,141,102,0628,180<PWR<133,
0:54:43,037.9,025.3,0220,141,102,0628,180<PWR<133,
0:54:44,037.7,025.3,0230,142,102,0628,180<PWR<133,
0:54:45,037.6,025.3,0235,142,101,0628,180<PWR<133,
0:54:46,037.4,025.3,0239,142,101,0629,180<PWR<133,
0:54:47,037.4,025.3,0246,142,101,0629,180<PWR<133,
0:54:48,037.4,025.4,0233,143,101,0629,180<PWR<133,
0:54:49,037.2,025.4,0229,143,101,0630,180<PWR<133,
0:54:50,037.2,025.4,0269,143,102,0630,180<PWR<133,
0:54:51,037.7,025.4,0311,143,104,0630,180<PWR<133,
0:54:52,038.3,025.4,0308,143,104,0631,180<PWR<133,
0:54:53,038.6,025.4,0271,143,104,0631,180<PWR<133,
0:54:54,038.5,025.4,0241,143,103,0631,180<PWR<133,
0:54:55,038.2,025.4,0230,144,103,0631,180<PWR<133,
0:54:56,037.9,025.4,0233,144,102,0632,180<PWR<133,
0:54:57,037.8,025.4,0245,144,102,0632,180<PWR<133,
0:54:58,037.8,025.5,0252,144,103,0632,180<PWR<133,
0:54:59,037.8,025.5,0252,144,102,0633,180<PWR<133,
0:55:00,037.8,025.5,0245,144,102,0633,180<PWR<133,
0:55:01,037.7,025.5,0243,144,102,0633,180<PWR<133,
0:55:02,037.7,025.5,0243,144,101,0633,180<PWR<133,
0:55:03,037.6,025.5,0235,145,101,0634,180<PWR<133,
0:55:04,037.4,025.5,0233,145,101,0634,180<PWR<133,
0:55:05,037.3,025.5,0244,145,101,0634,180<PWR<133,
0:55:06,037.3,025.5,0244,145,101,0635,180<PWR<133,
0:55:07,037.4,025.5,0253,145,101,0635,180<PWR<133,
0:55:08,037.4,025.6,0246,145,101,0635,180<PWR<133,
0:55:09,037.4,025.6,0253,145,102,0635,180<PWR<133,
0:55:10,037.6,025.6,0248,145,101,0636,180<PWR<133,
0:55:11,037.4,025.6,0233,146,101,0636,180<PWR<133,
0:55:12,037.3,025.6,0224,146,100,0636,180<PWR<133,
0:55:13,037.1,025.6,0214,146,099,0637,180<PWR<133,
0:55:14,036.8,025.6,0204,146,098,0637,180<PWR<133,
0:55:15,036.4,025.6,0198,146,098,0637,180<PWR<133,
0:55:16,036.2,025.6,0202,146,097,0637,180<PWR<133,
0:55:17,035.9,025.6,0205,146,097,0637,180<PWR<133,
0:55:18,035.8,025.7,0222,146,097,0638,180<PWR<133,
0:55:19,035.9,025.7,0231,146,097,0638,180<PWR<133,
0:55:20,035.9,025.7,0224,146,097,0638,180<PWR<133,
0:55:21,035.9,025.7,0224,146,097,0638,180<PWR<133,
0:55:22,035.9,025.7,0224,146,097,0639,180<PWR<133,
0:55:23,035.9,025.7,0224,146,098,0639,180<PWR<133,
0:55:24,035.9,025.7,0231,146,106,0639,180<PWR<133,
0:55:25,036.1,025.7,0239,146,109,0640,180<PWR<133,
0:55:26,036.2,025.7,0221,146,108,0640,180<PWR<133,
0:55:27,035.9,025.7,0192,146,107,0640,180<PWR<133,
0:55:28,035.6,025.7,0174,146,106,0640,180<PWR<133,
0:55:29,035.1,025.8,0174,146,105,0640,180<PWR<133,
0:55:30,034.8,025.8,0177,146,104,0641,180<PWR<133,
0:55:31,034.4,025.8,0185,146,104,0641,180<PWR<133,
0:55:32,034.4,025.8,0191,146,103,0641,180<PWR<133,
0:55:33,034.2,025.8,0188,146,103,0641,180<PWR<133,
0:55:34,034.2,025.8,0194,145,095,0642,180<PWR<133,
0:55:35,034.0,025.8,0205,145,093,0642,180<PWR<133,
0:55:36,034.3,025.8,0239,146,095,0642,180<PWR<133,
0:55:37,034.8,025.8,0259,146,095,0642,180<PWR<133,
0:55:38,034.8,025.8,0259,145,097,0643,180<PWR<133,
0:55:39,034.8,025.8,0259,145,098,0643,180<PWR<133,
0:55:40,035.3,025.9,0279,145,098,0643,180<PWR<133,
0:55:41,036.1,025.9,0297,145,099,0644,180<PWR<133,
0:55:42,036.7,025.9,0268,146,099,0644,180<PWR<133,
0:55:43,036.7,025.9,0248,145,100,0644,180<PWR<133,
0:55:44,036.9,025.9,0252,145,100,0644,180<PWR<133,
0:55:45,036.9,025.9,0245,145,100,0645,180<PWR<133,
0:55:46,037.1,025.9,0247,146,101,0645,180<PWR<133,
0:55:47,037.1,025.9,0254,145,101,0645,180<PWR<133,
0:55:48,037.3,025.9,0258,146,101,0646,180<PWR<133,
0:55:49,037.3,025.9,0238,146,101,0646,180<PWR<133,
0:55:50,037.2,026.0,0236,145,101,0646,180<PWR<133,
0:55:51,037.2,026.0,0236,146,100,0646,180<PWR<133,
0:55:52,037.1,026.0,0234,146,100,0647,180<PWR<133,
0:55:53,037.1,026.0,0234,145,100,0647,180<PWR<133,
0:55:54,036.9,026.0,0245,145,101,0647,180<PWR<133,
0:55:55,037.2,026.0,0269,146,101,0648,180<PWR<133,
0:55:56,037.4,026.0,0253,146,101,0648,180<PWR<133,
0:55:57,037.3,026.0,0251,146,102,0648,180<PWR<133,
0:55:58,037.6,026.0,0269,147,102,0649,180<PWR<133,
0:55:59,037.7,026.0,0264,147,102,0649,180<PWR<133,
0:56:00,037.8,026.1,0266,147,103,0649,180<PWR<133,
0:56:01,037.9,026.1,0275,147,104,0649,180<PWR<133,
0:56:02,038.2,026.1,0279,147,103,0650,180<PWR<133,
0:56:03,038.3,026.1,0260,147,103,0650,180<PWR<133,
0:56:04,038.2,026.1,0244,147,103,0650,180<PWR<133,
0:56:05,038.1,026.1,0249,147,103,0651,180<PWR<133,
0:56:06,038.1,026.1,0263,147,103,0651,180<PWR<133,
0:56:07,038.2,026.1,0258,147,103,0651,180<PWR<133,
0:56:08,038.1,026.1,0256,147,104,0652,180<PWR<133,
0:56:09,038.2,026.1,0272,148,104,0652,180<PWR<133,
0:56:10,038.3,026.2,0267,148,103,0652,180<PWR<133,
0:56:11,038.3,026.2,0246,148,103,0652,180<PWR<133,
0:56:12,038.1,026.2,0235,148,103,0653,180<PWR<133,
0:56:13,037.9,026.2,0247,148,103,0653,180<PWR<133,
0:56:14,037.9,026.2,0261,148,104,0653,180<PWR<133,
0:56:15,038.1,026.2,0284,148,104,0654,180<PWR<133,
0:56:16,038.5,026.2,0269,149,103,0654,180<PWR<133,
0:56:17,038.2,026.2,0237,149,103,0654,180<PWR<133,
0:56:18,038.1,026.2,0242,149,102,0655,180<PWR<133,
0:56:19,037.9,026.2,0233,149,102,0655,180<PWR<133,
0:56:20,037.7,026.3,0243,149,102,0655,180<PWR<133,
0:56:21,037.8,026.3,0273,149,103,0655,180<PWR<133,
0:56:22,038.1,026.3,0263,150,103,0656,180<PWR<133,
0:56:23,037.9,026.3,0240,149,102,0656,180<PWR<133,
0:56:24,037.8,026.3,0232,150,102,0656,180<PWR<133,
0:56:25,037.6,026.3,0276,150,106,0657,180<PWR<133,
0:56:26,038.3,026.3,0386,150,107,0657,180<PWR<133,
0:56:27,039.8,026.3,0377,150,108,0657,180<PWR<133,
0:56:28,040.0,026.3,0287,150,108,0658,180<PWR<133,
0:56:29,039.8,026.3,0270,150,107,0658,180<PWR<133,
0:56:30,039.7,026.4,0254,150,106,0658,180<PWR<133,
0:56:31,039.3,026.4,0241,150,105,0659,180<PWR<133,
0:56:32,039.1,026.4,0251,151,106,0659,180<PWR<133,
0:56:33,039.0,026.4,0270,151,106,0659,180<PWR<133,
0:56:34,039.1,026.4,0293,151,107,0660,180<PWR<133,
0:56:35,039.3,026.4,0326,151,108,0660,180<PWR<133,
0:56:36,040.0,026.4,0337,151,109,0660,180<PWR<133,
0:56:37,040.2,026.4,0298,152,108,0661,180<PWR<133,
0:56:38,040.1,026.4,0282,152,108,0661,180<PWR<133,
0:56:39,040.1,026.4,0289,152,109,0661,180<PWR<133,
0:56:40,040.1,026.5,0304,152,109,0662,180<PWR<133,
