LeMond, Revolution,FW 50,HW 02,30-Mar,18:33:17,Alt 30,Temp 25,Hum 45,Tire 2105,CF 150
0:26:08,39.1,13.2,305,169,93,399,0,,,
0:26:09,39,13.2,302,169,93,400,0,,,
0:26:10,39,13.2,303,169,92,400,0,,,
0:26:11,38.9,13.2,293,169,92,401,0,,,
0:26:12,38.7,13.2,305,169,92,401,0,,,
0:26:13,38.9,13.3,314,169,92,401,0,,,
0:26:14,38.9,13.3,300,169,92,402,0,,,
0:26:15,38.7,13.3,298,169,92,402,0,,,
0:26:16,38.7,13.3,305,169,92,402,0,,,
0:26:17,38.7,13.3,305,169,92,403,0,,,
0:26:18,38.7,13.3,305,169,92,403,0,,,
0:26:19,38.7,13.3,305,169,92,403,0,,,
0:26:20,38.7,13.3,298,169,92,404,0,,,
0:26:21,38.6,13.3,302,168,92,404,0,,,
0:26:22,38.7,13.3,305,168,92,404,0,,,
0:26:23,38.6,13.4,295,168,92,405,0,,,
0:26:24,38.6,13.4,309,168,92,405,0,,,
0:26:25,38.7,13.4,312,168,92,405,0,,,
0:26:26,38.7,13.4,305,168,92,406,0,,,
0:26:27,38.7,13.4,305,168,92,406,0,,,
0:26:28,38.7,13.4,305,168,92,407,0,,,
0:26:29,38.7,13.4,312,168,92,407,0,,,
0:26:30,38.9,13.4,314,169,92,407,0,,,
0:26:31,38.9,13.4,300,168,92,408,0,,,
0:26:32,38.7,13.4,298,169,92,408,0,,,
0:26:33,38.7,13.5,305,169,92,408,0,,,
0:26:34,38.7,13.5,305,169,92,409,0,,,
0:26:35,38.7,13.5,298,169,92,409,0,,,
0:26:36,38.6,13.5,288,169,92,409,0,,,
0:26:37,38.5,13.5,286,169,91,410,0,,,
0:26:38,38.3,13.5,291,169,91,410,0,,,
0:26:39,38.3,13.5,297,169,91,410,0,,,
0:26:40,38.3,13.5,311,169,92,411,0,,,
0:26:41,38.6,13.5,309,169,92,411,0,,,
0:26:42,38.5,13.5,293,169,91,411,0,,,
0:26:43,38.5,13.6,293,168,91,412,0,,,
0:26:44,38.3,13.6,291,169,92,412,0,,,
0:26:45,38.3,13.6,311,168,92,412,0,,,
0:26:46,38.6,13.6,316,169,92,413,0,,,
0:26:47,38.6,13.6,302,169,92,413,0,,,
0:26:48,38.6,13.6,295,168,92,414,0,,,
0:26:49,38.5,13.6,300,168,92,414,0,,,
0:26:50,38.6,13.6,316,169,92,414,0,,,
0:26:51,38.7,13.6,312,169,92,415,0,,,
0:26:52,38.7,13.6,298,168,92,415,0,,,
0:26:53,38.6,13.7,288,168,91,415,0,,,
0:26:54,38.5,13.7,293,168,91,416,0,,,
0:26:55,38.5,13.7,300,168,92,416,0,,,
0:26:56,38.5,13.7,307,167,92,416,0,,,
0:26:57,38.6,13.7,316,167,92,417,0,,,
0:26:58,38.7,13.7,312,167,92,417,0,,,
0:26:59,38.7,13.7,298,167,92,417,0,,,
0:27:00,38.6,13.7,288,167,92,418,0,,,
0:27:01,38.5,13.7,286,166,91,418,0,,,
0:27:02,38.3,13.7,297,167,91,418,0,,,
0:27:03,38.5,13.8,314,167,92,419,0,,,
0:27:04,38.6,13.8,316,167,92,419,0,,,
0:27:05,38.7,13.8,326,168,93,420,0,,,
0:27:06,39,13.8,331,168,93,420,0,,,
0:27:07,39.1,13.8,326,168,93,420,0,,,
0:27:08,39.2,13.8,329,169,94,421,0,,,
0:27:09,39.4,13.8,317,169,93,421,0,,,
0:27:10,39.2,13.8,300,169,93,421,0,,,
0:27:11,39.1,13.8,312,169,93,422,0,,,
0:27:12,39.2,13.8,314,169,93,422,0,,,
0:27:13,39.1,13.9,305,170,93,422,0,,,
0:27:14,39.1,13.9,312,169,93,423,0,,,
0:27:15,39.1,13.9,312,170,93,423,0,,,
0:27:16,39.1,13.9,312,170,93,424,0,,,
0:27:17,39.1,13.9,312,170,93,424,0,,,
0:27:18,39.1,13.9,312,170,93,424,0,,,
0:27:19,39.1,13.9,312,171,93,425,0,,,
0:27:20,39.1,13.9,319,171,93,425,0,,,
0:27:21,39.2,13.9,329,171,93,425,0,,,
0:27:22,39.4,13.9,331,171,94,426,0,,,
0:27:23,39.5,14,327,171,94,426,0,,,
0:27:24,39.5,14,312,171,94,427,0,,,
0:27:25,39.4,14,303,171,93,427,0,,,
0:27:26,39.2,14,314,171,93,427,0,,,
0:27:27,39.4,14,317,171,93,428,0,,,
0:27:28,39.2,14,307,171,93,428,0,,,
0:27:29,39.2,14,314,171,93,428,0,,,
0:27:30,39.2,14,314,171,93,429,0,,,
0:27:31,39.2,14,314,171,93,429,0,,,
0:27:32,39.2,14,314,171,93,429,0,,,
0:27:33,39.2,14.1,307,171,93,430,0,,,
0:27:34,39.1,14.1,298,172,93,430,0,,,
0:27:35,39,14.1,302,171,93,430,0,,,
0:27:36,39,14.1,310,172,93,431,0,,,
0:27:37,39,14.1,317,172,93,431,0,,,
0:27:38,39.1,14.1,312,171,93,432,0,,,
0:27:39,39,14.1,302,172,93,432,0,,,
0:27:40,39,14.1,310,172,93,432,0,,,
0:27:41,39,14.1,310,172,93,433,0,,,
0:27:42,39,14.1,317,172,93,433,0,,,
0:27:43,39.1,14.2,319,172,93,433,0,,,
0:27:44,39.1,14.2,319,172,93,434,0,,,
0:27:45,39.2,14.2,329,173,94,434,0,,,
0:27:46,39.4,14.2,317,173,93,434,0,,,
0:27:47,39.2,14.2,307,173,93,435,0,,,
0:27:48,39.2,14.2,314,173,93,435,0,,,
0:27:49,39.2,14.2,314,173,93,436,0,,,
0:27:50,39.2,14.2,314,173,93,436,0,,,
0:27:51,39.2,14.2,307,173,93,436,0,,,
0:27:52,39.1,14.2,305,173,93,437,0,,,
0:27:53,39.1,14.3,312,173,93,437,0,,,
0:27:54,39.1,14.3,319,173,93,437,0,,,
0:27:55,39.2,14.3,314,173,93,438,0,,,
0:27:56,39.1,14.3,305,173,93,438,0,,,
0:27:57,39.1,14.3,312,173,93,438,0,,,
0:27:58,39.1,14.3,312,173,93,439,0,,,
0:27:59,39.1,14.3,312,173,93,439,0,,,
0:28:00,39.1,14.3,312,173,93,440,0,,,
0:28:01,39.1,14.3,312,173,93,440,0,,,
0:28:02,39.1,14.3,305,173,93,440,0,,,
0:28:03,39,14.4,295,173,93,441,0,,,
0:28:04,38.9,14.4,314,173,93,441,0,,,
0:28:05,39.1,14.4,326,174,93,441,0,,,
0:28:06,39.1,14.4,312,174,93,442,0,,,
0:28:07,39.1,14.4,305,173,93,442,0,,,
0:28:08,39,14.4,289,174,92,442,0,,,
0:28:09,38.7,14.4,291,173,92,443,0,,,
0:28:10,38.7,14.4,305,174,92,443,0,,,
0:28:11,38.7,14.4,312,173,92,443,0,,,
0:28:12,38.9,14.4,321,173,93,444,0,,,
0:28:13,39,14.5,317,173,93,444,0,,,
0:28:14,39,14.5,324,174,93,445,0,,,
0:28:15,39.2,14.5,329,174,93,445,0,,,
0:28:16,39.2,14.5,314,173,93,445,0,,,
0:28:17,39.2,14.5,307,174,93,446,0,,,
0:28:18,39.1,14.5,305,174,93,446,0,,,
0:28:19,39.1,14.5,312,173,93,446,0,,,
0:28:20,39.1,14.5,312,174,93,447,0,,,
0:28:21,39.1,14.5,305,174,93,447,0,,,
0:28:22,39,14.5,317,174,93,447,0,,,
0:28:23,39.2,14.6,329,173,93,448,0,,,
0:28:24,39.2,14.6,314,173,93,448,0,,,
0:28:25,39.2,14.6,307,173,93,449,0,,,
0:28:26,39.1,14.6,312,173,93,449,0,,,
0:28:27,39.2,14.6,314,174,93,449,0,,,
0:28:28,39.1,14.6,298,173,92,450,0,,,
0:28:29,39,14.6,295,173,93,450,0,,,
0:28:30,38.9,14.6,300,173,93,450,0,,,
0:28:31,38.9,14.6,307,173,93,451,0,,,
0:28:32,38.9,14.6,314,173,93,451,0,,,
0:28:33,39,14.7,324,174,93,451,0,,,
0:28:34,39.1,14.7,326,174,93,452,0,,,
0:28:35,39.2,14.7,314,174,93,452,0,,,
0:28:36,39.1,14.7,298,174,93,452,0,,,
0:28:37,39,14.7,302,174,93,453,0,,,
0:28:38,39,14.7,324,174,93,453,0,,,
0:28:39,39.2,14.7,329,174,93,454,0,,,
0:28:40,39.2,14.7,314,174,93,454,0,,,
0:28:41,39.2,14.7,314,174,93,454,0,,,
0:28:42,39.2,14.7,300,173,93,455,0,,,
0:28:43,39,14.8,288,174,93,455,0,,,
0:28:44,38.9,14.8,300,174,92,455,0,,,
0:28:45,38.9,14.8,307,173,92,456,0,,,
0:28:46,38.9,14.8,300,174,92,456,0,,,
0:28:47,38.7,14.8,291,174,92,456,0,,,
0:28:48,38.6,14.8,295,173,92,457,0,,,
0:28:49,38.6,14.8,302,173,92,457,0,,,
0:28:50,38.6,14.8,302,174,92,457,0,,,
0:28:51,38.6,14.8,302,174,92,458,0,,,
0:28:52,38.6,14.8,309,173,92,458,0,,,
0:28:53,38.7,14.9,312,173,92,459,0,,,
0:28:54,38.7,14.9,305,173,92,459,0,,,
0:28:55,38.7,14.9,312,173,92,459,0,,,
0:28:56,38.9,14.9,314,174,93,460,0,,,
0:28:57,38.9,14.9,307,173,93,460,0,,,
0:28:58,38.9,14.9,307,174,93,460,0,,,
0:28:59,38.9,14.9,314,174,93,461,0,,,
0:29:00,39,14.9,310,174,93,461,0,,,
0:29:01,38.9,14.9,293,174,92,461,0,,,
0:29:02,38.7,14.9,284,174,92,462,0,,,
0:29:03,38.5,15,279,174,91,462,0,,,
0:29:04,38.3,15,291,174,91,462,0,,,
0:29:05,38.3,15,297,175,91,463,0,,,
0:29:06,38.3,15,291,174,91,463,0,,,
0:29:07,38.2,15,275,174,90,463,0,,,
0:29:08,38,15,277,174,90,464,0,,,
0:29:09,38,15,290,174,90,464,0,,,
0:29:10,38,15,290,174,90,464,0,,,
0:29:11,38,15,277,174,101,465,0,,,
0:29:12,37.7,15,259,174,101,465,0,,,
0:29:13,37.5,15.1,261,173,101,465,0,,,
0:29:14,37.3,15.1,259,173,91,466,0,,,
0:29:15,37.1,15.1,261,173,88,466,0,,,
0:29:16,37.1,15.1,268,173,88,466,0,,,
0:29:17,37,15.1,272,172,88,467,0,,,
0:29:18,37.1,15.1,288,172,88,467,0,,,
0:29:19,37.2,15.1,283,172,88,467,0,,,
0:29:20,37.2,15.1,277,172,89,467,0,,,
0:29:21,37.2,15.1,283,172,89,468,0,,,
0:29:22,37.3,15.1,292,172,89,468,0,,,
0:29:23,37.5,15.2,295,172,89,468,0,,,
0:29:24,37.6,15.2,290,172,89,469,0,,,
0:29:25,37.6,15.2,284,172,89,469,0,,,
0:29:26,37.6,15.2,290,172,90,469,0,,,
0:29:27,37.7,15.2,293,172,90,470,0,,,
0:29:28,37.7,15.2,286,172,90,470,0,,,
0:29:29,37.7,15.2,299,172,90,471,0,,,
0:29:30,38,15.2,304,171,90,471,0,,,
0:29:31,38,15.2,284,171,90,471,0,,,
0:29:32,37.8,15.2,281,171,90,472,0,,,
0:29:33,37.8,15.3,288,172,90,472,0,,,
0:29:34,37.8,15.3,288,171,90,472,0,,,
0:29:35,37.8,15.3,295,171,90,473,0,,,
0:29:36,38,15.3,304,171,91,473,0,,,
0:29:37,38.1,15.3,313,170,91,473,0,,,
0:29:38,38.3,15.3,304,170,91,474,0,,,
0:29:39,38.2,15.3,295,170,91,474,0,,,
0:29:40,38.3,15.3,318,170,92,474,0,,,
0:29:41,38.6,15.3,323,169,92,475,0,,,
0:29:42,38.7,15.3,312,169,92,475,0,,,
0:29:43,38.7,15.4,312,169,92,475,0,,,
0:29:44,38.9,15.4,314,169,92,476,0,,,
0:29:45,38.9,15.4,314,169,93,476,0,,,
0:29:46,39,15.4,310,169,93,476,0,,,
0:29:47,38.9,15.4,300,168,92,477,0,,,
0:29:48,38.9,15.4,307,168,92,477,0,,,
0:29:49,38.9,15.4,307,168,92,478,0,,,
0:29:50,38.9,15.4,300,168,92,478,0,,,
0:29:51,38.7,15.4,305,167,92,478,0,,,
0:29:52,38.9,15.4,321,168,93,479,0,,,
0:29:53,39,15.5,324,167,93,479,0,,,
0:29:54,39.1,15.5,326,167,93,479,0,,,
0:29:55,39.2,15.5,321,167,93,480,0,,,
0:29:56,39.2,15.5,307,167,93,480,0,,,
0:29:57,39.1,15.5,305,168,93,480,0,,,
0:29:58,39.1,15.5,305,168,93,481,0,,,
0:29:59,39,15.5,310,168,93,481,0,,,
0:30:00,39.1,15.5,319,168,93,482,0,,,
0:30:01,39.1,15.5,319,168,93,482,0,,,
0:30:02,39.2,15.5,321,168,93,482,0,,,
0:30:03,39.2,15.6,314,168,93,483,0,,,
0:30:04,39.2,15.6,307,168,93,483,0,,,
0:30:05,39.1,15.6,298,168,93,483,0,,,
0:30:06,39,15.6,302,168,93,484,0,,,
0:30:07,39,15.6,302,168,93,484,0,,,
0:30:08,38.9,15.6,307,168,93,484,0,,,
0:30:09,39,15.6,324,168,93,485,0,,,
0:30:10,39.1,15.6,319,168,93,485,0,,,
0:30:11,39.1,15.6,312,169,93,486,0,,,
0:30:12,39.1,15.6,319,168,93,486,0,,,
0:30:13,39.2,15.7,329,169,93,486,0,,,
0:30:14,39.4,15.7,331,169,94,487,0,,,
0:30:15,39.5,15.7,334,169,94,487,0,,,
0:30:16,39.6,15.7,322,169,94,487,0,,,
0:30:17,39.5,15.7,312,170,94,488,0,,,
0:30:18,39.5,15.7,312,170,94,488,0,,,
0:30:19,39.4,15.7,310,171,94,489,0,,,
0:30:20,39.4,15.7,317,170,94,489,0,,,
0:30:21,39.4,15.7,310,171,94,489,0,,,
0:30:22,39.2,15.7,307,171,93,490,0,,,
0:30:23,39.2,15.8,321,171,94,490,0,,,
0:30:24,39.4,15.8,324,172,94,490,0,,,
0:30:25,39.4,15.8,331,172,94,491,0,,,
0:30:26,39.6,15.8,343,172,95,491,0,,,
0:30:27,39.7,15.8,332,172,94,492,0,,,
0:30:28,39.7,15.8,324,172,94,492,0,,,
0:30:29,39.7,15.8,317,172,94,492,0,,,
0:30:30,39.6,15.8,315,171,94,493,0,,,
0:30:31,39.6,15.8,315,172,94,493,0,,,
0:30:32,39.5,15.9,312,172,94,493,0,,,
0:30:33,39.5,15.9,312,171,93,494,0,,,
0:30:34,39.4,15.9,296,172,93,494,0,,,
0:30:35,39.1,15.9,291,172,93,494,0,,,
0:30:36,39,15.9,295,172,93,495,0,,,
0:30:37,38.9,15.9,300,172,92,495,0,,,
0:30:38,38.9,15.9,307,172,92,495,0,,,
0:30:39,38.9,15.9,300,172,92,496,0,,,
0:30:40,38.7,15.9,298,171,92,496,0,,,
0:30:41,38.7,15.9,305,172,92,496,0,,,
0:30:42,38.7,16,312,171,92,497,0,,,
0:30:43,38.9,16,321,171,93,497,0,,,
0:30:44,39,16,316,171,93,498,0,,,
0:30:45,39,16,324,171,93,498,0,,,
0:30:46,39.2,16,336,171,94,498,0,,,
0:30:47,39.4,16,317,171,93,499,0,,,
0:30:48,39.2,16,322,171,94,499,0,,,
0:30:49,39.5,16,334,171,94,499,0,,,
0:30:50,39.5,16,319,171,94,500,0,,,
0:30:51,39.5,16,326,171,94,500,0,,,
0:30:52,39.6,16.1,329,171,94,501,0,,,
0:30:53,39.6,16.1,322,172,94,501,0,,,
0:30:54,39.6,16.1,329,172,94,501,0,,,
0:30:55,39.7,16.1,332,171,94,502,0,,,
0:30:56,39.7,16.1,317,172,94,502,0,,,
0:30:57,39.6,16.1,315,171,94,502,0,,,
0:30:58,39.6,16.1,322,171,94,503,0,,,
0:30:59,39.6,16.1,322,172,94,503,0,,,
0:31:00,39.6,16.1,315,171,94,504,0,,,
0:31:01,39.5,16.2,312,172,94,504,0,,,
0:31:02,39.5,16.2,326,171,94,504,0,,,
0:31:03,39.6,16.2,336,172,94,505,0,,,
0:31:04,39.7,16.2,332,172,94,505,0,,,
0:31:05,39.7,16.2,324,172,95,505,0,,,
0:31:06,39.7,16.2,332,171,95,506,0,,,
0:31:07,39.9,16.2,334,172,95,506,0,,,
0:31:08,39.9,16.2,327,172,95,507,0,,,
0:31:09,39.9,16.2,327,172,95,507,0,,,
0:31:10,39.9,16.3,327,172,95,507,0,,,
0:31:11,39.9,16.3,320,173,95,508,0,,,
0:31:12,39.7,16.3,317,173,94,508,0,,,
0:31:13,39.7,16.3,317,173,94,508,0,,,
0:31:14,39.6,16.3,315,173,94,509,0,,,
0:31:15,39.6,16.3,315,173,94,509,0,,,
0:31:16,39.5,16.3,312,174,94,510,0,,,
0:31:17,39.5,16.3,319,174,94,510,0,,,
0:31:18,39.5,16.3,319,174,94,510,0,,,
0:31:19,39.5,16.3,326,174,94,511,0,,,
0:31:20,39.6,16.4,336,174,94,511,0,,,
0:31:21,39.7,16.4,324,174,94,511,0,,,
0:31:22,39.6,16.4,308,174,94,512,0,,,
0:31:23,39.5,16.4,305,174,94,512,0,,,
0:31:24,39.4,16.4,310,174,94,513,0,,,
0:31:25,39.4,16.4,317,174,94,513,0,,,
0:31:26,39.4,16.4,317,174,94,513,0,,,
0:31:27,39.4,16.4,317,174,94,514,0,,,
0:31:28,39.4,16.4,310,174,93,514,0,,,
0:31:29,39.2,16.4,307,174,93,514,0,,,
0:31:30,39.2,16.5,321,173,93,515,0,,,
0:31:31,39.4,16.5,317,173,93,515,0,,,
0:31:32,39.2,16.5,314,173,94,515,0,,,
0:31:33,39.4,16.5,324,173,94,516,0,,,
0:31:34,39.4,16.5,317,173,94,516,0,,,
0:31:35,39.4,16.5,324,173,94,517,0,,,
0:31:36,39.5,16.5,326,173,94,517,0,,,
0:31:37,39.5,16.5,319,173,94,517,0,,,
0:31:38,39.5,16.5,319,174,94,518,0,,,
0:31:39,39.5,16.5,319,173,94,518,0,,,
0:31:40,39.5,16.6,319,173,94,518,0,,,
0:31:41,39.5,16.6,334,173,95,519,0,,,
0:31:42,39.7,16.6,339,173,95,519,0,,,
0:31:43,39.7,16.6,317,173,94,520,0,,,
0:31:44,39.6,16.6,322,174,94,520,0,,,
0:31:45,39.7,16.6,332,174,95,520,0,,,
0:31:46,39.7,16.6,332,174,95,521,0,,,
0:31:47,39.9,16.6,349,174,95,521,0,,,
0:31:48,40.1,16.6,368,173,96,522,0,,,
0:31:49,40.5,16.7,369,174,97,522,0,,,
0:31:50,40.6,16.7,357,174,97,522,0,,,
0:31:51,40.7,16.7,360,174,97,523,0,,,
0:31:52,40.9,16.7,362,174,97,523,0,,,
0:31:53,41,16.7,358,174,98,524,0,,,
0:31:54,41,16.7,350,175,98,524,0,,,
0:31:55,41,16.7,350,175,98,524,0,,,
0:31:56,41,16.7,350,175,98,525,0,,,
0:31:57,41,16.7,358,175,98,525,0,,,
0:31:58,41.1,16.8,368,176,98,526,0,,,
0:31:59,41.3,16.8,363,176,98,526,0,,,
0:32:00,41.3,16.8,341,176,98,527,0,,,
0:32:01,41,16.8,242,176,94,527,0,,,
0:32:02,39.4,16.8,133,176,91,527,0,,,
0:32:03,37.7,16.8,96,177,86,527,0,,,
0:32:04,35.8,16.8,65,176,85,527,0,,,
0:32:05,34.1,16.8,53,176,79,527,0,,,
0:32:06,32.3,16.8,47,176,81,527,0,,,
0:32:07,30.8,16.8,46,177,86,527,0,,,
0:32:08,29.3,16.9,54,176,84,527,0,,,
0:32:09,28.2,16.9,77,176,83,527,0,,,
0:32:10,27.5,16.9,91,176,81,528,0,,,
0:32:11,27,16.9,101,176,81,528,0,,,
0:32:12,26.6,16.9,107,176,80,528,0,,,
0:32:13,26.3,16.9,110,175,78,528,0,,,
0:32:14,26.1,16.9,107,176,78,528,0,,,
0:32:15,25.8,16.9,114,175,78,528,0,,,
0:32:16,25.8,16.9,124,175,78,528,0,,,
0:32:17,25.8,16.9,124,174,78,528,0,,,
0:32:18,25.8,16.9,124,174,78,529,0,,,
0:32:19,25.8,16.9,119,174,78,529,0,,,
0:32:20,25.7,16.9,123,173,78,529,0,,,
0:32:21,25.8,16.9,128,173,78,529,0,,,
0:32:22,25.8,16.9,124,172,78,529,0,,,
0:32:23,25.8,17,128,171,78,529,0,,,
0:32:24,26,17,134,170,79,530,0,,,
0:32:25,26.1,17,136,168,79,530,0,,,
0:32:26,26.2,17,132,167,79,530,0,,,
0:32:27,26.2,17,132,166,80,530,0,,,
0:32:28,26.3,17,138,164,80,530,0,,,
0:32:29,26.5,17,144,163,81,530,0,,,
0:32:30,26.7,17,147,162,81,530,0,,,
0:32:31,26.9,17,148,160,82,531,0,,,
0:32:32,27.1,17,156,159,82,531,0,,,
0:32:33,27.4,17,149,158,83,531,0,,,
0:32:34,27.4,17,134,157,82,531,0,,,
0:32:35,27.2,17,138,156,82,531,0,,,
0:32:36,27.4,17,144,155,82,531,0,,,
0:32:37,27.4,17.1,139,154,82,532,0,,,
0:32:38,27.4,17.1,134,154,82,532,0,,,
0:32:39,27.2,17.1,128,153,82,532,0,,,
0:32:40,27.1,17.1,127,152,82,532,0,,,
0:32:41,27,17.1,130,150,81,532,0,,,
0:32:42,27,17.1,135,149,81,532,0,,,
0:32:43,27,17.1,145,148,82,533,0,,,
0:32:44,27.2,17.1,148,147,82,533,0,,,
0:32:45,27.2,17.1,143,147,82,533,0,,,
0:32:46,27.4,17.1,144,147,82,533,0,,,
0:32:47,27.4,17.1,144,146,83,533,0,,,
0:32:48,27.5,17.1,145,146,83,533,0,,,
0:32:49,27.5,17.1,140,146,83,534,0,,,
0:32:50,27.5,17.1,140,146,83,534,0,,,
0:32:51,27.5,17.2,135,145,82,534,0,,,
0:32:52,27.4,17.2,129,145,82,534,0,,,
0:32:53,27.2,17.2,133,145,82,534,0,,,
0:32:54,27.2,17.2,138,144,82,534,0,,,
0:32:55,27.2,17.2,138,143,82,535,0,,,
0:32:56,27.2,17.2,133,142,82,535,0,,,
0:32:57,27.1,17.2,132,141,81,535,0,,,
0:32:58,27.1,17.2,132,141,81,535,0,,,
0:32:59,27,17.2,135,140,81,535,0,,,
0:33:00,27.1,17.2,141,139,82,535,0,,,
0:33:01,27.1,17.2,136,139,81,535,0,,,
0:33:02,27.1,17.2,136,138,82,536,0,,,
0:33:03,27.1,17.2,136,138,82,536,0,,,
0:33:04,27.1,17.2,141,138,82,536,0,,,
0:33:05,27.2,17.3,148,138,82,536,0,,,
0:33:06,27.4,17.3,144,138,83,536,0,,,
0:33:07,27.4,17.3,139,138,83,536,0,,,
0:33:08,27.4,17.3,144,138,83,537,0,,,
0:33:09,27.5,17.3,145,138,83,537,0,,,
0:33:10,27.5,17.3,140,138,83,537,0,,,
0:33:11,27.5,17.3,140,138,83,537,0,,,
0:33:12,27.5,17.3,140,138,83,537,0,,,
0:33:13,27.5,17.3,135,138,83,537,0,,,
0:33:14,27.4,17.3,134,138,82,538,0,,,
0:33:15,27.4,17.3,129,138,82,538,0,,,
0:33:16,27.1,17.3,127,137,81,538,0,,,
0:33:17,27.1,17.3,132,137,81,538,0,,,
0:33:18,27,17.3,130,137,81,538,0,,,
0:33:19,27,17.3,135,137,81,538,0,,,
0:33:20,27,17.4,130,137,81,538,0,,,
0:33:21,26.9,17.4,134,136,81,539,0,,,
0:33:22,27,17.4,140,135,81,539,0,,,
0:33:23,27,17.4,135,135,81,539,0,,,
0:33:24,27,17.4,130,134,81,539,0,,,
0:33:25,26.9,17.4,124,134,81,539,0,,,
0:33:26,26.7,17.4,123,134,80,539,0,,,
0:33:27,26.6,17.4,126,133,80,540,0,,,
0:33:28,26.6,17.4,131,133,80,540,0,,,
0:33:29,26.6,17.4,131,133,80,540,0,,,
0:33:30,26.6,17.4,131,132,80,540,0,,,
0:33:31,26.6,17.4,127,131,80,540,0,,,
0:33:32,26.5,17.4,125,130,80,540,0,,,
0:33:33,26.5,17.4,130,130,80,540,0,,,
0:33:34,26.5,17.5,135,130,80,541,0,,,
0:33:35,26.6,17.5,136,130,80,541,0,,,
0:33:36,26.6,17.5,131,129,80,541,0,,,
0:33:37,26.6,17.5,131,129,80,541,0,,,
0:33:38,26.6,17.5,131,129,80,541,0,,,
0:33:39,26.6,17.5,127,128,80,541,0,,,
0:33:40,26.5,17.5,116,128,59,541,0,,,
0:33:41,26.2,17.5,99,128,76,542,0,,,
0:33:42,25.7,17.5,113,127,78,542,0,,,
0:33:43,26,17.5,139,127,79,542,0,,,
0:33:44,26.1,17.5,126,127,78,542,0,,,
0:33:45,26,17.5,125,127,78,542,0,,,
0:33:46,26.1,17.5,131,127,79,542,0,,,
0:33:47,26.1,17.5,136,127,79,542,0,,,
0:33:48,26.3,17.6,129,127,79,543,0,,,
0:33:49,26.1,17.6,112,126,79,543,0,,,
0:33:50,26,17.6,116,126,78,543,0,,,
0:33:51,25.8,17.6,115,126,77,543,0,,,
0:33:52,25.7,17.6,118,126,77,543,0,,,
0:33:53,25.7,17.6,127,126,78,543,0,,,
0:33:54,25.8,17.6,138,126,79,543,0,,,
0:33:55,26.1,17.6,140,126,79,544,0,,,
0:33:56,26.2,17.6,137,126,79,544,0,,,
0:33:57,26.3,17.6,138,127,80,544,0,,,
0:33:58,26.5,17.6,135,126,80,544,0,,,
0:33:59,26.5,17.6,140,125,80,544,0,,,
0:34:00,26.7,17.6,147,125,81,544,0,,,
0:34:01,26.9,17.6,144,125,81,545,0,,,
0:34:02,27,17.6,140,125,81,545,0,,,
0:34:03,27,17.7,135,126,81,545,0,,,
0:34:04,27,17.7,140,126,82,545,0,,,
0:34:05,27.1,17.7,146,125,82,545,0,,,
0:34:06,27.2,17.7,138,125,82,545,0,,,
0:34:07,27.1,17.7,136,125,82,546,0,,,
0:34:08,27.2,17.7,138,125,82,546,0,,,
0:34:09,27.1,17.7,122,125,81,546,0,,,
0:34:10,26.9,17.7,119,125,81,546,0,,,
0:34:11,26.7,17.7,123,125,80,546,0,,,
0:34:12,26.6,17.7,122,125,80,546,0,,,
0:34:13,26.5,17.7,125,125,80,546,0,,,
0:34:14,26.5,17.7,125,124,79,547,0,,,
0:34:15,26.3,17.7,119,124,79,547,0,,,
0:34:16,26.2,17.7,128,124,79,547,0,,,
0:34:17,26.3,17.8,129,124,79,547,0,,,
0:34:18,26.2,17.8,123,124,79,547,0,,,
0:34:19,26.2,17.8,123,124,79,547,0,,,
0:34:20,26.1,17.8,122,124,79,547,0,,,
0:34:21,26.1,17.8,131,124,79,548,0,,,
0:34:22,26.2,17.8,132,124,79,548,0,,,
0:34:23,26.2,17.8,132,124,79,548,0,,,
0:34:24,26.3,17.8,133,124,79,548,0,,,
0:34:25,26.3,17.8,134,124,80,548,0,,,
0:34:26,26.5,17.8,135,124,80,548,0,,,
0:34:27,26.5,17.8,130,124,79,549,0,,,
0:34:28,26.5,17.8,125,123,79,549,0,,,
0:34:29,26.3,17.8,119,123,79,549,0,,,
0:34:30,26.2,17.8,118,123,79,549,0,,,
0:34:31,26.1,17.9,122,123,79,549,0,,,
0:34:32,26.1,17.9,126,123,79,549,0,,,
0:34:33,26.1,17.9,126,123,79,549,0,,,
0:34:34,26.1,17.9,131,123,79,550,0,,,
0:34:35,26.2,17.9,137,122,79,550,0,,,
0:34:36,26.3,17.9,138,122,80,550,0,,,
0:34:37,26.5,17.9,135,122,80,550,0,,,
0:34:38,26.5,17.9,135,122,80,550,0,,,
0:34:39,26.6,17.9,136,122,80,550,0,,,
0:34:40,26.6,17.9,131,121,80,550,0,,,
0:34:41,26.6,17.9,131,121,80,551,0,,,
0:34:42,26.6,17.9,131,121,80,551,0,,,
0:34:43,26.6,17.9,131,121,80,551,0,,,
0:34:44,26.6,17.9,131,121,80,551,0,,,
0:34:45,26.6,18,131,121,80,551,0,,,
0:34:46,26.6,18,131,121,80,551,0,,,
0:34:47,26.6,18,131,120,80,552,0,,,
0:34:48,26.6,18,131,119,80,552,0,,,
0:34:49,26.6,18,131,119,80,552,0,,,
0:34:50,26.6,18,131,119,80,552,0,,,
0:34:51,26.6,18,131,119,80,552,0,,,
